Status;Ano SolicitaÁ„o;SEI;Sexo;Estado Civil;Idade SolicitaÁ„o;PaÌs de Origem;Continente;Cidade SolicitaÁ„o;UF SolicitaÁ„o;Ano Decis„o;Motivo Arquivamento;Diff_Decisao_solicitacao;Alvo
PERDA;2002;N√O;MASCULINO;DESCONHECIDO;Desconhecido;ANGOLA;¡frica;BrasÌlia;DF;2009;;7;A
PERDA;2005;N√O;MASCULINO;DESCONHECIDO;29;NIG…RIA;¡frica;BrasÌlia;DF;2011;;6;A
PERDA;1999;N√O;MASCULINO;CASADO(A);19;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
PERDA;1999;N√O;MASCULINO;SOLTEIRO(A);21;ANGOLA;¡frica;BrasÌlia;DF;1999;;0;B
PERDA;1999;N√O;MASCULINO;SOLTEIRO(A);19;ANGOLA;¡frica;BrasÌlia;DF;2000;;1;B
PERDA;2000;N√O;MASCULINO;DESCONHECIDO;21;BURUNDI;¡frica;Santos;SP;2002;;2;A
PERDA;2008;SIM;FEMININO;CASADO(A);50;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;2013;SIM;MASCULINO;SOLTEIRO(A);24;LÕçBANO;Oriente MÈdio;Foz Do IguaÁu;PR;2014;;1;B
PERDA;2013;SIM;MASCULINO;SOLTEIRO(A);18;LÕçBANO;Oriente MÈdio;BrasÌlia;DF;2014;;1;B
PERDA;2014;SIM;MASCULINO;MENOR;17;SÕRIA;Oriente MÈdio;Guaruj·;SP;2014;;0;B
PERDA;2010;N√O;MASCULINO;CASADO(A);26;AFEGANIST√O;¡sia;BrasÌlia;DF;2011;;1;B
PERDA;2014;SIM;FEMININO;CASADO(A);25;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2015;;1;B
PERDA;2000;N√O;MASCULINO;SOLTEIRO(A);22;REP. DEM. DO CONGO;¡frica;BrasÌlia;DF;2010;;10;A
PERDA;2009;N√O;FEMININO;DESCONHECIDO;Desconhecido;ANGOLA;¡frica;BrasÌlia;DF;2009;;0;B
PERDA;1999;N√O;MASCULINO;MENOR;17;SOM¡ÅLIA;¡frica;MaceiÛ;AL;2000;;1;B
PERDA;2012;SIM;MASCULINO;SOLTEIRO(A);34;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2013;;1;B
PERDA;2008;SIM;MASCULINO;CASADO(A);39;SUD√O;¡frica;S„o Paulo;SP;2009;;1;B
PERDA;2008;SIM;MASCULINO;CASADO(A);57;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;2012;SIM;MASCULINO;DIVORCIADO(A);23;SÕRIA;Oriente MÈdio;Barrac„o;PR;2013;;1;B
PERDA;1999;N√O;MASCULINO;SOLTEIRO(A);19;ANGOLA;¡frica;BrasÌlia;DF;2000;;1;B
PERDA;1999;N√O;FEMININO;SOLTEIRO(A);30;COL‘MBIA;AmÈrica Do Sul;BrasÌlia;DF;2000;;1;B
PERDA;2004;SIM;MASCULINO;SOLTEIRO(A);23;REP. DEM. DO CONGO;¡frica;Rio De Janeiro;RJ;2005;;1;B
PERDA;2000;N√O;MASCULINO;DESCONHECIDO;26;SERRA LEOA;¡frica;BrasÌlia;DF;2010;;10;A
PERDA;2014;SIM;MASCULINO;MENOR;4;LÕçBANO;Oriente MÈdio;Foz Do IguaÁu;PR;2014;;0;B
PERDA;2014;SIM;MASCULINO;MENOR;4;SÕRIA;Oriente MÈdio;VitÛria;ES;2014;;0;B
PERDA;2014;SIM;FEMININO;CASADO(A);50;SÕRIA;Oriente MÈdio;Ribeir„o Preto;SP;2014;;0;B
PERDA;2000;N√O;MASCULINO;CASADO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;2008;;8;A
PERDA;2008;SIM;FEMININO;CASADO(A);51;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;2006;N√O;MASCULINO;SOLTEIRO(A);25;ANGOLA;¡frica;Rio De Janeiro;RJ;2009;;3;A
PERDA;2006;N√O;MASCULINO;SOLTEIRO(A);21;SOM¡ÅLIA;¡frica;S„o Paulo;SP;2008;;2;A
PERDA;2008;N√O;FEMININO;MENOR;3;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;2006;N√O;MASCULINO;SOLTEIRO(A);42;COL‘MBIA;AmÈrica Do Sul;Manaus;AM;2006;;0;B
PERDA;2005;N√O;MASCULINO;MENOR;8;ANGOLA;¡frica;S„o Paulo;SP;2005;;0;B
PERDA;1999;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
PERDA;1998;N√O;MASCULINO;SOLTEIRO(A);24;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
PERDA;2013;SIM;FEMININO;CASADO(A);36;LÕçBANO;Oriente MÈdio;Foz Do IguaÁu;PR;2014;;1;B
PERDA;2013;SIM;MASCULINO;SOLTEIRO(A);21;LÕçBANO;Oriente MÈdio;S„o Paulo;SP;2014;;1;B
PERDA;2013;SIM;MASCULINO;SOLTEIRO(A);22;LÕçBANO;Oriente MÈdio;S„o Paulo;SP;2014;;1;B
PERDA;2014;SIM;FEMININO;CASADO(A);20;LÕçBANO;Oriente MÈdio;Foz Do IguaÁu;PR;2014;;0;B
PERDA;2013;SIM;MASCULINO;SOLTEIRO(A);21;LÕçBANO;Oriente MÈdio;Foz Do IguaÁu;PR;2014;;1;B
PERDA;2010;SIM;MASCULINO;SOLTEIRO(A);21;AFEGANIST√O;¡sia;S„o Paulo;SP;2010;;0;B
PERDA;2008;N√O;MASCULINO;SOLTEIRO(A);26;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;1999;N√O;FEMININO;SOLTEIRO(A);18;ANGOLA;¡frica;BrasÌlia;DF;1999;;0;B
PERDA;2008;N√O;MASCULINO;CASADO(A);33;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;2008;SIM;FEMININO;CASADO(A);38;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;2007;N√O;MASCULINO;DESCONHECIDO;44;IRAQUE;Oriente MÈdio;BrasÌlia;DF;2008;;1;B
PERDA;2001;N√O;MASCULINO;DESCONHECIDO;23;SERRA LEOA;¡frica;BrasÌlia;DF;2002;;1;B
PERDA;2000;N√O;MASCULINO;SOLTEIRO(A);19;SERRA LEOA;¡frica;BrasÌlia;DF;2003;;3;A
PERDA;2008;SIM;FEMININO;CASADO(A);34;SUD√O;¡frica;S„o Paulo;SP;2009;;1;B
PERDA;2002;N√O;FEMININO;SOLTEIRO(A);31;COL‘MBIA;AmÈrica Do Sul;BrasÌlia;DF;2002;;0;B
PERDA;2000;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
PERDA;2014;SIM;FEMININO;SOLTEIRO(A);34;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2014;;0;B
PERDA;2014;SIM;FEMININO;CASADO(A);51;SÕRIA;Oriente MÈdio;VitÛria;ES;2014;;0;B
PERDA;2007;SIM;FEMININO;SOLTEIRO(A);25;ZIMBAUE;¡frica;BrasÌlia;DF;2008;;1;B
PERDA;2008;N√O;FEMININO;CASADO(A);29;BOLÕçVIA;AmÈrica Do Sul;BrasilÈia;AC;2009;;1;B
PERDA;2000;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;Jo„o Pessoa;PB;2000;;0;B
PERDA;2001;N√O;MASCULINO;SOLTEIRO(A);18;LIB…RIA;¡frica;BrasÌlia;DF;2001;;0;B
PERDA;2013;N√O;MASCULINO;SOLTEIRO(A);23;LÕçBANO;Oriente MÈdio;Foz Do IguaÁu;PR;2014;;1;B
PERDA;2001;N√O;FEMININO;SOLTEIRO(A);79;ANGOLA;¡frica;BrasÌlia;DF;2001;;0;B
PERDA;2002;N√O;MASCULINO;SOLTEIRO(A);34;ANGOLA;¡frica;BrasÌlia;DF;2012;;10;A
PERDA;2006;N√O;FEMININO;CASADO(A);Desconhecido;COL‘MBIA;AmÈrica Do Sul;BrasÌlia;DF;2011;;5;A
PERDA;2014;SIM;FEMININO;CASADO(A);25;SÕRIA;Oriente MÈdio;S„o JosÈ Dos Campos;SP;2015;;1;B
PERDA;2014;SIM;MASCULINO;SOLTEIRO(A);24;SÕRIA;Oriente MÈdio;Ribeir„o Preto;SP;2014;;0;B
PERDA;1998;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
PERDA;2000;N√O;MASCULINO;SOLTEIRO(A);25;ANGOLA;¡frica;BrasÌlia;DF;2000;;0;B
PERDA;2007;N√O;MASCULINO;SOLTEIRO(A);28;CUBA;AmÈrica Central;BrasÌlia;DF;2007;;0;B
PERDA;2006;N√O;FEMININO;SOLTEIRO(A);17;COL‘MBIA;AmÈrica Do Sul;BrasÌlia;DF;2007;;1;B
PERDA;2000;N√O;MASCULINO;SOLTEIRO(A);27;MARROCOS;¡frica;BrasÌlia;DF;2008;;8;A
PERDA;2005;N√O;MASCULINO;CASADO(A);31;IRAQUE;Oriente MÈdio;S„o Paulo;SP;2008;;3;A
PERDA;1999;SIM;MASCULINO;CASADO(A);27;IUGOSL¡VIA;Europa;JuÌz De Fora;MG;1999;;0;B
PERDA;2013;SIM;MASCULINO;SOLTEIRO(A);25;LÕçBANO;Oriente MÈdio;S„o Paulo;SP;2014;;1;B
PERDA;2014;SIM;MASCULINO;SOLTEIRO(A);34;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2014;;0;B
PERDA;2014;SIM;MASCULINO;CASADO(A);34;SÕRIA;Oriente MÈdio;S„o JosÈ Dos Campos;SP;2015;;1;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;CASADO(A);43;SENEGAL;¡frica;Rio De Janeiro;RJ;2013;;1;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;CASADO(A);25;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;1;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;CASADO(A);24;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;1;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);23;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;0;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;SOLTEIRO(A);24;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;1;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;CASADO(A);30;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;0;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;SOLTEIRO(A);24;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;1;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;SOLTEIRO(A);32;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;1;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;CASADO(A);33;SENEGAL;¡frica;S„o Paulo;SP;2013;;0;B
PROCESSOS PENDENTES;2014;SIM;MASCULINO;SOLTEIRO(A);20;SENEGAL;¡frica;Caxias Do Sul;RS;2016;;2;A
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);24;SENEGAL;¡frica;Rio De Janeiro;RJ;2013;;0;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);24;ANGOLA;¡frica;Rio De Janeiro;RJ;2013;;0;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);21;ANGOLA;¡frica;Rio De Janeiro;RJ;2013;;0;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;SOLTEIRO(A);17;SENEGAL;¡frica;Rio De Janeiro;RJ;2013;;1;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;CASADO(A);34;NEPAL;¡sia;S„o Paulo;SP;2013;;1;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;SOLTEIRO(A);30;BANGLADECHE;¡sia;S„o Paulo;SP;2013;;1;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;CASADO(A);33;GANA;¡frica;S„o Paulo;SP;2013;;0;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;CASADO(A);43;SENEGAL;¡frica;S„o Paulo;SP;2013;;0;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;CASADO(A);36;SENEGAL;¡frica;Rio De Janeiro;RJ;2013;;1;B
PROCESSOS PENDENTES;2011;N√O;MASCULINO;SOLTEIRO(A);66;SERRA LEOA;¡frica;Rio Branco;AC;2013;;2;A
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);27;ANGOLA;¡frica;Rio De Janeiro;RJ;2013;;0;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);25;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;0;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);22;ANGOLA;¡frica;Rio De Janeiro;RJ;2013;;0;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;CASADO(A);35;NEPAL;¡sia;S„o Paulo;SP;2013;;0;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;CASADO(A);24;SOM¡ÅLIA;¡frica;BrasÌlia;DF;2013;;1;B
PROCESSOS PENDENTES;2012;N√O;MASCULINO;SOLTEIRO(A);32;SENEGAL;¡frica;Rio De Janeiro;RJ;2013;;1;B
PROCESSOS PENDENTES;2013;N√O;MASCULINO;SOLTEIRO(A);42;ANGOLA;¡frica;Rio De Janeiro;RJ;2013;;0;B
PROCESSOS PENDENTES;2013;N√O;FEMININO;SOLTEIRO(A);39;LIB…RIA;¡frica;S„o Paulo;SP;2013;;0;B
PROCESSOS PENDENTES;2011;N√O;MASCULINO;SOLTEIRO(A);25;REP. DEM. DO CONGO;¡frica;Rio De Janeiro;RJ;2013;Decis„o Cnig Res. 27;2;A
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);23;ANGOLA;¡frica;Rio De Janeiro;RJ;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;DESCONHECIDO;7;COSTA DO MARFIM;¡frica;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;FEMININO;DESCONHECIDO;5;COSTA DO MARFIM;¡frica;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);38;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;FEMININO;CASADO(A);34;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;FEMININO;MENOR;12;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;MENOR;9;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;MENOR;6;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;N√O;MASCULINO;MENOR;10;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;FEMININO;CASADO(A);36;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;N√O;FEMININO;MENOR;3;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);22;ANGOLA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);22;ANGOLA;¡frica;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);21;BANGLADECHE;¡sia;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);26;BANGLADECHE;¡sia;S„o Paulo;SP;2016;Decis„o Cnig Res. 27;3;A
RECONHECIDOS;2014;SIM;MASCULINO;DESCONHECIDO;26;BENIN;¡frica;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);22;BUT√O;¡sia;S„o Paulo;SP;2016;;3;A
RECONHECIDOS;2015;SIM;FEMININO;SOLTEIRO(A);28;CAMAR’ES;¡frica;Rio De Janeiro;RJ;2016;;1;B
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);25;CAMAR’ES;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;N√O;FEMININO;SOLTEIRO(A);26;CHINA;¡sia;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);42;CUBA;AmÈrica Central;Manaus;AM;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);35;EGITO;¡frica;Belo Horizonte;MG;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);33;GANA;¡frica;BrasÌlia;DF;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);36;GANA;¡frica;BrasÌlia;DF;2016;;1;B
RECONHECIDOS;2015;SIM;FEMININO;DESCONHECIDO;30;GANA;¡frica;BrasÌlia;DF;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);36;GANA;¡frica;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);31;GANA;¡frica;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);31;GANA;¡frica;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);32;GANA;¡frica;Caxias Do Sul;RS;2016;;2;A
RECONHECIDOS;2012;SIM;MASCULINO;CASADO(A);41;HAITI;AmÈrica Central;BrasilÈia;AC;2016;;4;A
RECONHECIDOS;2015;SIM;FEMININO;SOLTEIRO(A);24;GANA;¡frica;Rio De Janeiro;RJ;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);36;GANA;¡frica;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);27;GUIN…-CONACRI;¡frica;CascavÈl;PR;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);39;GUIN…-CONACRI;¡frica;Barrac„o;PR;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);24;GUIN…-CONACRI;¡frica;Barrac„o;PR;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);34;GUIN…-CONACRI;¡frica;Barrac„o;PR;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);32;GUIN…-CONACRI;¡frica;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);36;GUIN…-CONACRI;¡frica;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);35;ÕNDIA;¡sia;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;DESCONHECIDO;27;IRAQUE;Oriente MÈdio;CascavÈl;PR;2016;;3;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);20;IRAQUE;Oriente MÈdio;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);31;IRAQUE;Oriente MÈdio;Belo Horizonte;MG;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);62;JORD¬NIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);24;LÕçBANO;Oriente MÈdio;Londrina;PR;2016;;1;B
RECONHECIDOS;2015;SIM;FEMININO;CASADO(A);54;LÕçBANO;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);Desconhecido;GUIN…-CONACRI;¡frica;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);21;MARROCOS;¡frica;Foz Do IguaÁu;PR;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);38;M…XICO;AmÈrica Do Norte;Porto Alegre;RS;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);46;NIG…RIA;¡frica;Desconhecido;Desconhecido;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);28;PALESTINA;Oriente MÈdio;BrasÌlia;DF;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);23;PALESTINA;Oriente MÈdio;Guaruj·;SP;2016;;2;A
RECONHECIDOS;2015;SIM;FEMININO;CASADO(A);35;PALESTINA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;FEMININO;MENOR;9;PALESTINA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;MENOR;15;PALESTINA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;FEMININO;SOLTEIRO(A);18;PALESTINA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);35;PALESTINA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);23;PALESTINA;Oriente MÈdio;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);35;PALESTINA;Oriente MÈdio;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2016;SIM;MASCULINO;SOLTEIRO(A);16;PAQUIST√O;¡sia;BrasÌlia;DF;2016;;0;B
RECONHECIDOS;2014;SIM;MASCULINO;DESCONHECIDO;33;PAQUIST√O;¡sia;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);0;PAQUIST√O;¡sia;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);15;PAQUIST√O;¡sia;BrasÌlia;DF;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);43;PAQUIST√O;¡sia;BrasÌlia;DF;2016;N„o Comparecimento A 2 Entrevistas Consecutivas;2;A
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);22;PAQUIST√O;¡sia;BrasÌlia;DF;2016;DesistÍncia Volunt·ria;3;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);33;PAQUIST√O;¡sia;BrasÌlia;DF;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);33;PAQUIST√O;¡sia;Londrina;PR;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);28;PAQUIST√O;¡sia;Maring·;PR;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);26;PAQUIST√O;¡sia;Rio De Janeiro;RJ;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);31;PAQUIST√O;¡sia;Barrac„o;PR;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);24;PAQUIST√O;¡sia;Barrac„o;PR;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);28;PAQUIST√O;¡sia;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);27;PAQUIST√O;¡sia;Guarulhos;SP;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);29;REP. DEM. DO CONGO;¡frica;Rio De Janeiro;RJ;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);20;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;FEMININO;VI⁄VO(A);42;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);37;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);33;SERRA LEOA;¡frica;S„o Paulo;SP;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);24;SÕRIA;Oriente MÈdio;BrasÌlia;DF;2016;;1;B
RECONHECIDOS;2015;SIM;FEMININO;CASADO(A);26;SÕRIA;Oriente MÈdio;BrasÌlia;DF;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;MENOR;1;SÕRIA;Oriente MÈdio;BrasÌlia;DF;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);38;SÕRIA;Oriente MÈdio;Belo Horizonte;MG;2016;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);35;SÕRIA;Oriente MÈdio;Curitiba;PR;2016;;2;A
RECONHECIDOS;2014;SIM;FEMININO;CASADO(A);26;SÕRIA;Oriente MÈdio;Curitiba;PR;2016;;2;A
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);44;SÕRIA;Oriente MÈdio;Rio De Janeiro;RJ;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);38;SÕRIA;Oriente MÈdio;Rio De Janeiro;RJ;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);53;SÕRIA;Oriente MÈdio;Barrac„o;PR;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);30;SÕRIA;Oriente MÈdio;Guaruj·;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);25;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);29;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;FEMININO;DESCONHECIDO;56;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);24;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;CASADO(A);30;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);23;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);38;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);25;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);24;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);28;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);25;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
RECONHECIDOS;2015;SIM;MASCULINO;SOLTEIRO(A);30;SÕRIA;Oriente MÈdio;S„o Paulo;SP;2016;;1;B
